step,Time,Hour,Minute,minute_of_day,ep_fridge_an_kw,ep_washer_an_kw,ep_dryer_bn_kw,boosterpump_abn_kw,ep_pump_kw,l2_bathroom1_an_kw,l3_socket1_an_kw,l1_airc_abn_kw,l2_airc1_abn_kw,l2_airc2_abn_kw,l3_airc_abn_kw,ep_1f_lighting1_an_kw,ep_1f_lighting2_bn_kw,ep_2f_lighting1_an_kw,ep_2f_lighting2_bn_kw,ep_3f_lighting1_an_kw,ep_3f_lighting2_bn_kw,l1_lighting1_an_kw,l1_lighting2_bn_kw,l2_lighting1_an_kw,l2_lighting2_bn_kw,l3_lighting1_an_kw,l3_lighting2_bn_kw,ep_1f_wifi_an_kw,ep_1f_socket_bn_kw,ep_kitchen_bn_kw,ep_2f_socket1_an_kw,ep_2f_socket2_bn_kw,l1_socket1_an_kw,l1_socket2_bn_kw,l1_socket3_an_kw,l1_socket4_bn_kw,l1_socket5_an_kw,l1_socket6_bn_kw,l1_kitchen_abn_kw,l2_socket1_an_kw,l2_socket2_bn_kw,l2_socket3_an_kw,l2_socket4_bn_kw,l2_socket5_an_kw,l2_socket6_bn_kw,l2_socket7_an_kw,l2_socket8_bn_kw,l2_bathroom2_bn_kw,l3_socket2_bn_kw,l3_socket3_an_kw,l3_socket4_bn_kw,l3_socket5_an_kw,l3_socket6_bn_kw,l3_socket7_an_kw,l3_socket8_bn_kw,total_power_kw,energy_kwh
1125,18:45,18,45,1125,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1126,18:46,18,46,1126,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1127,18:47,18,47,1127,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1128,18:48,18,48,1128,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1129,18:49,18,49,1129,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1130,18:50,18,50,1130,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1131,18:51,18,51,1131,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1132,18:52,18,52,1132,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1133,18:53,18,53,1133,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1134,18:54,18,54,1134,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1135,18:55,18,55,1135,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1136,18:56,18,56,1136,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1137,18:57,18,57,1137,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1138,18:58,18,58,1138,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1139,18:59,18,59,1139,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1140,19:00,19,0,1140,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1141,19:01,19,1,1141,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1142,19:02,19,2,1142,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1143,19:03,19,3,1143,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1144,19:04,19,4,1144,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1145,19:05,19,5,1145,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1146,19:06,19,6,1146,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1147,19:07,19,7,1147,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1148,19:08,19,8,1148,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1149,19:09,19,9,1149,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1150,19:10,19,10,1150,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1151,19:11,19,11,1151,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1152,19:12,19,12,1152,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1153,19:13,19,13,1153,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1154,19:14,19,14,1154,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1155,19:15,19,15,1155,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1156,19:16,19,16,1156,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1157,19:17,19,17,1157,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1158,19:18,19,18,1158,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1159,19:19,19,19,1159,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1160,19:20,19,20,1160,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1161,19:21,19,21,1161,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1162,19:22,19,22,1162,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1163,19:23,19,23,1163,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1164,19:24,19,24,1164,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1165,19:25,19,25,1165,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1166,19:26,19,26,1166,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1167,19:27,19,27,1167,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1168,19:28,19,28,1168,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1169,19:29,19,29,1169,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1170,19:30,19,30,1170,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1171,19:31,19,31,1171,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1172,19:32,19,32,1172,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1173,19:33,19,33,1173,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1174,19:34,19,34,1174,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1175,19:35,19,35,1175,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1176,19:36,19,36,1176,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1177,19:37,19,37,1177,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1178,19:38,19,38,1178,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1179,19:39,19,39,1179,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1180,19:40,19,40,1180,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
