step,Time,Hour,Minute,minute_of_day,fridge_kw,ac_kw,heater_kw,dehumidifier_kw,dryer_kw,lighting_kw,washer_kw,transferPump_kw,boosterPump_kw,total_power_kw,energy_kwh
1314,21:54,21,54,1314,0.05072949016875157,0.2023664424312258,0.0,0.02,0.0,0.22013014638196907,0.0,0.0,0.0,0.4932260789819465,0.008220434649699107
1315,21:55,21,55,1315,0.052235428646924376,0.205,0.0,0.02,0.0,0.2363336391585984,0.0,0.0,0.0,0.5135690678055228,0.00855948446342538
1316,21:56,21,56,1316,0.0537626492754672,0.207797900707726,0.0,0.02,0.0,0.2048530385659664,0.0,0.0,0.0,0.4864135885491596,0.008106893142485994
1317,21:57,21,57,1317,0.055306966048793066,0.2107294901687516,0.0,0.02,0.0,0.20637203059268008,0.0,0.0,0.0,0.49240848681022475,0.008206808113503746
1318,21:58,21,58,1318,0.05686414610197037,0.2137626492754672,0.0,0.02,0.0,0.22438785453444896,0.0,0.0,0.0,0.5150146499118865,0.008583577498531442
1319,21:59,21,59,1319,0.0584299213127117,0.21686414610197038,0.0,0.02,0.0,0.21013397737406692,0.0,0.0,0.0,0.505428044788749,0.00842380074647915
1320,22:00,22,0,1320,0.06,0.22,0.0,0.02,0.0,0.22980681287714097,0.0,1.85,0.0,2.379806812877141,0.03966344688128568
1321,22:01,22,1,1321,0.061570078687288324,0.22313585389802962,0.0,0.02,0.0,0.2319133764717959,0.0,0.37,0.0,0.9066193090571139,0.015110321817618564
1322,22:02,22,2,1322,0.0631358538980296,0.2262373507245328,0.0,0.02,0.0,0.2398149473756524,0.0,0.37,0.0,0.9191881519982148,0.01531980253330358
1323,22:03,22,3,1323,0.06469303395120693,0.22927050983124844,0.0,0.02,0.0,0.20086235396476937,0.0,0.37,0.0,0.8848258977472248,0.014747098295787079
1324,22:04,22,4,1324,0.06623735072453277,0.232202099292274,0.0,0.02,0.0,0.23661717500685622,0.0,0.37,0.0,0.925056625023663,0.01541761041706105
1325,22:05,22,5,1325,0.06776457135307562,0.235,0.0,0.02,0.0,0.21220082333655008,0.0,0.37,0.0,0.9049653946896257,0.015082756578160427
1326,22:06,22,6,1326,0.06927050983124841,0.2376335575687742,0.0,0.02,0.0,0.2308607969240653,0.0,0.37,0.0,0.927764864324088,0.0154627477387348
1327,22:07,22,7,1327,0.07075103848635901,0.2400739181907657,0.0,0.02,0.0,0.23031975135993285,0.0,0.37,0.0,0.9311447080370576,0.015519078467284293
1328,22:08,22,8,1328,0.072202099292274,0.24229434476432182,0.0,0.02,0.0,0.223735203210302,0.0,0.37,0.0,0.9282316472668978,0.015470527454448296
1329,22:09,22,9,1329,0.0736197149921864,0.24427050983124843,0.0,0.02,0.0,0.23311072082285694,0.0,0.37,0.0,0.9410009456462918,0.015683349094104862
1330,22:10,22,10,1330,0.075,0.2459807621135332,0.0,0.02,0.0,0.2003443293793891,0.0,0.37,0.0,0.9113250914929223,0.015188751524882037
1331,22:11,22,11,1331,0.07633917105045081,0.24740636372927804,0.0,0.02,0.0,0.22159820068559424,0.0,0.37,0.0,0.9353437354653231,0.015589062257755385
1332,22:12,22,12,1332,0.0776335575687742,0.24853169548885462,0.0,0.02,0.0,0.20825532404633196,0.0,0.37,0.0,0.9244205771039607,0.015407009618399345
1333,22:13,22,13,1333,0.07887961173149512,0.24934442802201418,0.0,0.02,0.0,0.22915971147299088,0.0,0.37,0.0,0.9473837512265002,0.015789729187108338
1334,22:14,22,14,1334,0.08007391819076574,0.2498356568610482,0.0,0.02,0.0,0.2335978611114202,0.0,0.37,0.0,0.9535074361632342,0.01589179060272057
1335,22:15,22,15,1335,0.08121320343559643,0.25,0.0,0.02,0.0,0.21717431803077525,0.0,0.37,0.0,0.9383875214663717,0.01563979202443953
1336,22:16,22,16,1336,0.08229434476432182,0.2498356568610482,0.0,0.02,0.0,0.2085314800302462,0.0,0.37,0.0,0.9306614816556162,0.01551102469426027
1337,22:17,22,17,1337,0.08331437884370912,0.24934442802201418,0.0,0.02,0.0,0.2267162461800132,0.0,0.37,0.0,0.9493750530457365,0.015822917550762275
1338,22:18,22,18,1338,0.08427050983124844,0.24853169548885462,0.0,0.02,0.0,0.20548993119928888,0.0,0.37,0.0,0.928292136519392,0.015471535608656533
1339,22:19,22,19,1339,0.08516011703836271,0.24740636372927804,0.0,0.02,0.0,0.22463535544144728,0.0,0.37,0.0,0.947201836209088,0.015786697270151466
1340,22:20,22,20,1340,0.08598076211353316,0.2459807621135332,0.0,0.02,0.0,0.21906386119498358,0.0,0.37,0.0,0.9410253854220499,0.01568375642370083
1341,22:21,22,21,1341,0.08673019572565104,0.24427050983124843,0.0,0.02,0.0,0.21879550718954743,0.0,0.37,0.0,0.9397962127464469,0.01566327021244078
1342,22:22,22,22,1342,0.08740636372927803,0.24229434476432182,0.0,0.02,0.0,0.20108308033281588,0.0,0.37,0.0,0.9207837888264158,0.015346396480440262
1343,22:23,22,23,1343,0.08800741279491606,0.2400739181907657,0.0,0.02,0.0,0.23361972898670108,0.0,0.37,0.0,0.9517010599723829,0.015861684332873046
1344,22:24,22,24,1344,0.0885316954888546,0.2376335575687742,0.0,0.02,0.0,0.22264819176392817,0.0,0.37,0.0,0.9388134448215569,0.015646890747025948
1345,22:25,22,25,1345,0.08897777478867205,0.235,0.0,0.02,0.0,0.2012836487945556,0.0,0.37,0.0,0.9152614235832277,0.01525435705972046
1346,22:26,22,26,1346,0.08934442802201417,0.232202099292274,0.0,0.02,0.0,0.22786847613858016,0.0,0.37,0.0,0.9394150034528683,0.015656916724214473
1347,22:27,22,27,1347,0.08963065021785414,0.22927050983124844,0.0,0.02,0.0,0.23371563466331874,0.0,0.37,0.0,0.9426167947124213,0.01571027991187369
1348,22:28,22,28,1348,0.08983565686104819,0.2262373507245328,0.0,0.02,0.0,0.20607793136218258,0.0,0.37,0.0,0.9121509389477636,0.015202515649129392
1349,22:29,22,29,1349,0.08995888604263721,0.22313585389802962,0.0,0.02,0.0,0.2105800249735063,0.0,0.37,0.0,0.9136747649141731,0.015227912748569552
1350,22:30,22,30,1350,0.09,0.22,0.0,0.02,0.0,0.21996848600816346,0.0,0.0,0.0,0.5499684860081635,0.009166141433469392
1351,22:31,22,31,1351,0.08995888604263721,0.21686414610197038,0.0,0.02,0.0,0.2378192191222869,0.0,0.0,0.0,0.5646422512668945,0.009410704187781574
1352,22:32,22,32,1352,0.0898356568610482,0.21376264927546726,0.0,0.02,0.0,0.22159090046922159,0.0,0.0,0.0,0.5451892066057371,0.009086486776762284
1353,22:33,22,33,1353,0.08963065021785413,0.2107294901687516,0.0,0.02,0.0,0.22697397348148882,0.0,0.0,0.0,0.5473341138680946,0.00912223523113491
1354,22:34,22,34,1354,0.08934442802201417,0.207797900707726,0.0,0.02,0.0,0.2332348240153114,0.0,0.0,0.0,0.5503771527450516,0.00917295254575086
1355,22:35,22,35,1355,0.08897777478867205,0.205,0.0,0.02,0.0,0.2281041316383208,0.0,0.0,0.0,0.5420819064269928,0.00903469844044988
1356,22:36,22,36,1356,0.0885316954888546,0.2023664424312258,0.0,0.02,0.0,0.2250590895253558,0.0,0.0,0.0,0.5359572274454363,0.008932620457423938
1357,22:37,22,37,1357,0.08800741279491606,0.19992608180923424,0.0,0.02,0.0,0.222629875927251,0.0,0.0,0.0,0.5305633705314013,0.008842722842190022
1358,22:38,22,38,1358,0.08740636372927803,0.1977056552356782,0.0,0.02,0.0,0.22939210883252076,0.0,0.0,0.0,0.534504127797477,0.00890840212995795
1359,22:39,22,39,1359,0.08673019572565105,0.1957294901687516,0.0,0.02,0.0,0.22217351878610564,0.0,0.0,0.0,0.5246332046805082,0.008743886744675137
1360,22:40,22,40,1360,0.08598076211353316,0.19401923788646683,0.0,0.02,0.0,0.2186561613856979,0.0,0.0,0.0,0.5186561613856979,0.008644269356428298
1361,22:41,22,41,1361,0.08516011703836271,0.19259363627072199,0.0,0.02,0.0,0.2307068354738974,0.0,0.0,0.0,0.5284605887829821,0.008807676479716368
1362,22:42,22,42,1362,0.08427050983124844,0.19146830451114538,0.0,0.02,0.0,0.21011715706703982,0.0,0.0,0.0,0.5058559714094337,0.008430932856823895
1363,22:43,22,43,1363,0.08331437884370914,0.19065557197798583,0.0,0.02,0.0,0.22468847576002068,0.0,0.0,0.0,0.5186584265817157,0.008644307109695262
1364,22:44,22,44,1364,0.08229434476432183,0.1901643431389518,0.0,0.02,0.0,0.2333999765494545,0.0,0.0,0.0,0.5258586644527281,0.008764311074212135
1365,22:45,22,45,1365,0.08121320343559643,0.19,0.0,0.02,0.0,0.20505498513039633,0.0,0.0,0.0,0.49626818856599275,0.008271136476099878
1366,22:46,22,46,1366,0.08007391819076574,0.1901643431389518,0.0,0.02,0.0,0.23948125932682865,0.0,0.0,0.0,0.5297195206565463,0.008828658677609104
1367,22:47,22,47,1367,0.07887961173149512,0.19065557197798583,0.0,0.02,0.0,0.23487290958466045,0.0,0.0,0.0,0.5244080932941414,0.00874013488823569
1368,22:48,22,48,1368,0.0776335575687742,0.19146830451114538,0.0,0.02,0.0,0.2203848155212992,0.0,0.0,0.0,0.5094866776012188,0.008491444626686979
1369,22:49,22,49,1369,0.07633917105045082,0.19259363627072199,0.0,0.02,0.0,0.20830427770623727,0.0,0.0,0.0,0.4972370850274101,0.008287284750456834
1370,22:50,22,50,1370,0.075,0.19401923788646683,0.0,0.02,0.0,0.2386159552378209,0.0,0.0,0.0,0.5276351931242877,0.008793919885404795
1371,22:51,22,51,1371,0.0736197149921864,0.1957294901687516,0.0,0.02,0.0,0.21526689515140476,0.0,0.0,0.0,0.5046161003123428,0.008410268338539048
1372,22:52,22,52,1372,0.072202099292274,0.1977056552356782,0.0,0.02,0.0,0.23383593415274034,0.0,0.0,0.0,0.5237436886806925,0.008729061478011542
1373,22:53,22,53,1373,0.07075103848635902,0.19992608180923424,0.0,0.02,0.0,0.20191301013611146,0.0,0.0,0.0,0.49259013043170474,0.00820983550719508
1374,22:54,22,54,1374,0.06927050983124844,0.2023664424312258,0.0,0.02,0.0,0.2288758737169726,0.0,0.0,0.0,0.5205128259794469,0.008675213766324115
1375,22:55,22,55,1375,0.06776457135307562,0.205,0.0,0.02,0.0,0.22896529532256124,0.0,0.0,0.0,0.5217298666756369,0.008695497777927282
1376,22:56,22,56,1376,0.06623735072453277,0.207797900707726,0.0,0.02,0.0,0.2262724184626406,0.0,0.0,0.0,0.5203076698948994,0.008671794498248323
1377,22:57,22,57,1377,0.06469303395120693,0.2107294901687516,0.0,0.02,0.0,0.20288334150838885,0.0,0.0,0.0,0.49830586562834733,0.008305097760472455
1378,22:58,22,58,1378,0.06313585389802961,0.2137626492754672,0.0,0.02,0.0,0.2226105552717441,0.0,0.0,0.0,0.519509058445241,0.008658484307420684
1379,22:59,22,59,1379,0.06157007868728833,0.21686414610197038,0.0,0.02,0.0,0.20397499657041937,0.0,0.0,0.0,0.5024092213596781,0.008373487022661302
1380,23:00,23,0,1380,0.060000000000000005,0.22,0.0,0.02,0.0,0.04867008464991149,0.0,0.0,0.0,0.34867008464991156,0.005811168077498526
1381,23:01,23,1,1381,0.05842992131271169,0.22313585389802962,0.0,0.02,0.0,0.0451264186525609,0.0,0.0,0.0,0.34669219386330224,0.005778203231055037
1382,23:02,23,2,1382,0.056864146101970395,0.2262373507245328,0.0,0.02,0.0,0.047596924189291345,0.0,0.0,0.0,0.35069842101579457,0.005844973683596576
1383,23:03,23,3,1383,0.05530696604879308,0.22927050983124844,0.0,0.02,0.0,0.04568204264220732,0.0,0.0,0.0,0.35025951852224885,0.00583765864203748
1384,23:04,23,4,1384,0.05376264927546723,0.232202099292274,0.0,0.02,0.0,0.04984600011059116,0.0,0.0,0.0,0.3558107486783324,0.005930179144638874
1385,23:05,23,5,1385,0.05223542864692439,0.235,0.0,0.02,0.0,0.040311974438015624,0.0,0.0,0.0,0.34754740308494003,0.005792456718082334
1386,23:06,23,6,1386,0.05072949016875157,0.2376335575687742,0.0,0.02,0.0,0.04470844990309846,0.0,0.0,0.0,0.35307149764062423,0.00588452496067707
1387,23:07,23,7,1387,0.049248961513640985,0.2400739181907657,0.0,0.02,0.0,0.04101973810888932,0.0,0.0,0.0,0.350342617813296,0.0058390436302216
1388,23:08,23,8,1388,0.04779790070772601,0.24229434476432182,0.0,0.02,0.0,0.047760903273578986,0.0,0.0,0.0,0.3578531487456268,0.005964219145760447
1389,23:09,23,9,1389,0.04638028500781361,0.24427050983124843,0.0,0.02,0.0,0.047392101297174694,0.0,0.0,0.0,0.35804289613623674,0.005967381602270613
1390,23:10,23,10,1390,0.045,0.2459807621135332,0.0,0.02,0.0,0.04479395561884759,0.0,0.0,0.0,0.3557747177323808,0.005929578628873013
1391,23:11,23,11,1391,0.043660828949549195,0.24740636372927804,0.0,0.02,0.0,0.0492705304440951,0.0,0.0,0.0,0.36033772312292234,0.006005628718715373
1392,23:12,23,12,1392,0.04236644243122581,0.24853169548885462,0.0,0.02,0.0,0.041878652394405566,0.0,0.0,0.0,0.35277679031448606,0.005879613171908101
1393,23:13,23,13,1393,0.041120388268504886,0.24934442802201418,0.0,0.02,0.0,0.045754707007787186,0.0,0.0,0.0,0.35621952329830625,0.0059369920549717705
1394,23:14,23,14,1394,0.03992608180923425,0.2498356568610482,0.0,0.02,0.0,0.04661025108846168,0.0,0.0,0.0,0.3563719897587441,0.005939533162645736
1395,23:15,23,15,1395,0.03878679656440357,0.25,0.0,0.02,0.0,0.04725826746724431,0.0,0.0,0.0,0.35604506403164793,0.005934084400527465
1396,23:16,23,16,1396,0.037705655235678176,0.2498356568610482,0.0,0.02,0.0,0.04543039495471354,0.0,0.0,0.0,0.35297170705144,0.005882861784190666
1397,23:17,23,17,1397,0.036685621156290864,0.24934442802201418,0.0,0.02,0.0,0.0412812964677072,0.0,0.0,0.0,0.3473113456460123,0.005788522427433538
1398,23:18,23,18,1398,0.035729490168751585,0.24853169548885462,0.0,0.02,0.0,0.041513135785922264,0.0,0.0,0.0,0.3457743214435285,0.0057629053573921415
1399,23:19,23,19,1399,0.03483988296163728,0.24740636372927804,0.0,0.02,0.0,0.046604568449834016,0.0,0.0,0.0,0.34885081514074934,0.005814180252345823
1400,23:20,23,20,1400,0.034019237886466845,0.2459807621135332,0.0,0.02,0.0,0.04514463488021383,0.0,0.0,0.0,0.34514463488021385,0.005752410581336897
1401,23:21,23,21,1401,0.033269804274348974,0.24427050983124843,0.0,0.02,0.0,0.046211630107223546,0.0,0.0,0.0,0.343751944212821,0.005729199070213684
1402,23:22,23,22,1402,0.032593636270721975,0.24229434476432182,0.0,0.02,0.0,0.045390328923766175,0.0,0.0,0.0,0.34027830995881,0.005671305165980166
1403,23:23,23,23,1403,0.03199258720508395,0.2400739181907657,0.0,0.02,0.0,0.041055239704839014,0.0,0.0,0.0,0.3331217451006887,0.005552029085011479
1404,23:24,23,24,1404,0.03146830451114539,0.2376335575687742,0.0,0.02,0.0,0.04621373358491651,0.0,0.0,0.0,0.33531559566483615,0.005588593261080603
1405,23:25,23,25,1405,0.03102222521132795,0.235,0.0,0.02,0.0,0.04967131401300069,0.0,0.0,0.0,0.33569353922432865,0.005594892320405477
1406,23:26,23,26,1406,0.030655571977985838,0.232202099292274,0.0,0.02,0.0,0.04482260461060222,0.0,0.0,0.0,0.32768027588086207,0.005461337931347701
1407,23:27,23,27,1407,0.030369349782145873,0.22927050983124844,0.0,0.02,0.0,0.04430060344628327,0.0,0.0,0.0,0.3239404630596776,0.005399007717661293
1408,23:28,23,28,1408,0.0301643431389518,0.2262373507245328,0.0,0.02,0.0,0.044197698017717495,0.0,0.0,0.0,0.3205993918812021,0.005343323198020035
1409,23:29,23,29,1409,0.030041113957362784,0.22313585389802962,0.0,0.02,0.0,0.04330672422660089,0.0,0.0,0.0,0.3164836920819933,0.005274728201366555
1410,23:30,23,30,1410,0.03,0.22,0.0,0.02,0.0,0.04561876885196017,0.0,0.0,0.0,0.31561876885196016,0.005260312814199336
1411,23:31,23,31,1411,0.030041113957362784,0.21686414610197038,0.0,0.02,0.0,0.04091158184094561,0.0,0.0,0.0,0.3078168419002788,0.00513028069833798
1412,23:32,23,32,1412,0.0301643431389518,0.21376264927546726,0.0,0.02,0.0,0.04709222416601994,0.0,0.0,0.0,0.311019216580439,0.005183653609673984
1413,23:33,23,33,1413,0.03036934978214587,0.2107294901687516,0.0,0.02,0.0,0.045154958442939264,0.0,0.0,0.0,0.3062537983938367,0.005104229973230612
1414,23:34,23,34,1414,0.030655571977985838,0.207797900707726,0.0,0.02,0.0,0.04930584307327974,0.0,0.0,0.0,0.30775931575899157,0.005129321929316526
1415,23:35,23,35,1415,0.031022225211327942,0.205,0.0,0.02,0.0,0.047809042766648165,0.0,0.0,0.0,0.3038312679779761,0.005063854466299602
1416,23:36,23,36,1416,0.03146830451114539,0.2023664424312258,0.0,0.02,0.0,0.04711125495419202,0.0,0.0,0.0,0.3009460018965633,0.005015766698276055
1417,23:37,23,37,1417,0.031992587205083946,0.19992608180923424,0.0,0.02,0.0,0.04825173277495167,0.0,0.0,0.0,0.30017040178926985,0.005002840029821164
1418,23:38,23,38,1418,0.03259363627072197,0.1977056552356782,0.0,0.02,0.0,0.04136859795901498,0.0,0.0,0.0,0.29166788946541516,0.004861131491090253
1419,23:39,23,39,1419,0.03326980427434895,0.1957294901687516,0.0,0.02,0.0,0.04481490711862748,0.0,0.0,0.0,0.293814201561728,0.004896903359362133
1420,23:40,23,40,1420,0.03401923788646684,0.19401923788646683,0.0,0.02,0.0,0.04296243416756816,0.0,0.0,0.0,0.2910009099405018,0.00485001516567503
1421,23:41,23,41,1421,0.03483988296163727,0.19259363627072199,0.0,0.02,0.0,0.045928858137619974,0.0,0.0,0.0,0.2933623773699792,0.00488937295616632
1422,23:42,23,42,1422,0.03572949016875158,0.19146830451114538,0.0,0.02,0.0,0.040590895818601556,0.0,0.0,0.0,0.2877886904984985,0.0047964781749749745
1423,23:43,23,43,1423,0.036685621156290864,0.19065557197798583,0.0,0.02,0.0,0.047431304368061256,0.0,0.0,0.0,0.2947724975023379,0.004912874958372298
1424,23:44,23,44,1424,0.037705655235678176,0.1901643431389518,0.0,0.02,0.0,0.047133207829076734,0.0,0.0,0.0,0.2950032062037067,0.004916720103395111
1425,23:45,23,45,1425,0.03878679656440357,0.19,0.0,0.02,0.0,0.049721764571966164,0.0,0.0,0.0,0.2985085611363697,0.004975142685606161
1426,23:46,23,46,1426,0.03992608180923423,0.1901643431389518,0.0,0.02,0.0,0.04338145366422538,0.0,0.0,0.0,0.2934718786124114,0.004891197976873524
1427,23:47,23,47,1427,0.041120388268504886,0.19065557197798583,0.0,0.02,0.0,0.04990255535267443,0.0,0.0,0.0,0.30167851559916514,0.005027975259986085
1428,23:48,23,48,1428,0.0423664424312258,0.19146830451114538,0.0,0.02,0.0,0.04128150157940468,0.0,0.0,0.0,0.29511624852177587,0.004918604142029598
1429,23:49,23,49,1429,0.043660828949549195,0.19259363627072199,0.0,0.02,0.0,0.04517530537654676,0.0,0.0,0.0,0.3014297705968179,0.005023829509946965
1430,23:50,23,50,1430,0.04499999999999999,0.19401923788646683,0.0,0.02,0.0,0.04548898898009026,0.0,0.0,0.0,0.30450822686655704,0.005075137114442617
1431,23:51,23,51,1431,0.04638028500781359,0.1957294901687516,0.0,0.02,0.0,0.04375454631038985,0.0,0.0,0.0,0.305864321486955,0.00509773869144925
1432,23:52,23,52,1432,0.047797900707726,0.1977056552356782,0.0,0.02,0.0,0.04508681812526293,0.0,0.0,0.0,0.31059037406866713,0.005176506234477785
1433,23:53,23,53,1433,0.04924896151364098,0.19992608180923424,0.0,0.02,0.0,0.04818507961653953,0.0,0.0,0.0,0.31736012293941473,0.005289335382323579
1434,23:54,23,54,1434,0.05072949016875157,0.2023664424312258,0.0,0.02,0.0,0.04113420764539348,0.0,0.0,0.0,0.3142301402453709,0.005237169004089515
1435,23:55,23,55,1435,0.052235428646924376,0.205,0.0,0.02,0.0,0.047682316337339076,0.0,0.0,0.0,0.3249177449842635,0.0054152957497377256
1436,23:56,23,56,1436,0.0537626492754672,0.207797900707726,0.0,0.02,0.0,0.04826542993437802,0.0,0.0,0.0,0.32982597991757123,0.005497099665292854
1437,23:57,23,57,1437,0.055306966048793066,0.2107294901687516,0.0,0.02,0.0,0.048923754756035956,0.0,0.0,0.0,0.33496021097358064,0.00558267018289301
1438,23:58,23,58,1438,0.05686414610197037,0.2137626492754672,0.0,0.02,0.0,0.04193854180121147,0.0,0.0,0.0,0.33256533717864906,0.005542755619644151
1439,23:59,23,59,1439,0.0584299213127117,0.21686414610197038,0.0,0.02,0.0,0.04739889902838606,0.0,0.0,0.0,0.3426929664430682,0.005711549440717803
